Row 1 = Ra (microns), Row 2 = Rq (microns) 
Column 1 = Height, Column 2 = PDF and Column 3 = CDF 
 13.87  
 17.03  

 
-12.9625	0.0147325537285	0.99889505847
-12.8875	0.0160569254796	0.997690789059
-12.8125	0.0160482694551	0.99648716885
-12.7375	0.0161434857248	0.995276407421
-12.6625	0.0161348297003	0.994066295193
-12.5875	0.0161867658474	0.992852287755
-12.5125	0.0158664929403	0.991662300784
-12.4375	0.015745308597	0.99048140264
-12.3625	0.0160223013816	0.989279730036
-12.2875	0.0151740109789	0.988141679212
-12.2125	0.0155462200331	0.98697571271
-12.1375	0.0151740109789	0.985837661887
-12.0625	0.0147758338511	0.984729474348
-11.9875	0.0148883621698	0.983612847185
-11.9125	0.0146373374588	0.982515046876
-11.8375	0.0155981561802	0.981345185162
-11.7625	0.0159703652345	0.98014740777
-11.6875	0.0153904115918	0.9789931269
-11.6125	0.0154510037634	0.977834301618
-11.5375	0.0157539646215	0.976652754271
-11.4625	0.0156933724499	0.975475751338
-11.3875	0.015762620646	0.974293554789
-11.3125	0.0158664929403	0.973103567819
-11.2375	0.0157799326951	0.971920072866
-11.1625	0.0168273116617	0.970658024492
-11.0875	0.0168879038333	0.969391431704
-11.0125	0.0163858544113	0.968162492623
-10.9375	0.0168965598578	0.966895250634
-10.8625	0.0166109110487	0.965649432305
-10.7875	0.0162992941661	0.964426985243
-10.7125	0.0156760604009	0.963251280713
-10.6375	0.0168013435881	0.961991179944
-10.5625	0.0174592014514	0.960681739835
-10.4875	0.0179525948489	0.959335295221
-10.4125	0.0173207050592	0.958036242342
-10.3375	0.0169917761275	0.956761859132
-10.2625	0.0176323219418	0.955439434987
-10.1875	0.0179785629225	0.954091042767
-10.1125	0.016983120103	0.95281730876
-10.0375	0.0181257153393	0.951457880109
-9.9625	0.0185238924671	0.950068588174
-9.8875	0.0180304990696	0.948716300744
-9.8125	0.0175803857947	0.947397771809
-9.7375	0.0170956484217	0.946115598178
-9.6625	0.0171129604707	0.944832126143
-9.5875	0.0170437122746	0.943553847722
-9.5125	0.0169484960049	0.942282710522
-9.4375	0.0163425742887	0.94105701745
-9.3625	0.0175890418192	0.939737839313
-9.2875	0.0168013435881	0.938477738544
-9.2125	0.0173986092798	0.937172842848
-9.1375	0.0171216164953	0.935888721611
-9.0625	0.0184633002955	0.934503974089
-8.9875	0.0188095412761	0.933093258493
-8.9125	0.0187922292271	0.931683841301
-8.8375	0.0193202467227	0.930234822797
-8.7625	0.0197357358995	0.928754642605
-8.6875	0.0188008852516	0.927344576211
-8.6125	0.0199434804879	0.925848815174
-8.5375	0.0191038461097	0.924416026716
-8.4625	0.0177967864076	0.923081267735
-8.3875	0.0179612508734	0.92173417392
-8.3125	0.0185238924671	0.920344881985
-8.2375	0.0205840263022	0.918801080012
-8.1625	0.0210774196997	0.917220273535
-8.0875	0.0196405196298	0.915747234562
-8.0125	0.0202204732725	0.914230699067
-7.9375	0.0189999738155	0.912805701031
-7.8625	0.0188181973007	0.911394336233
-7.7875	0.019225030453	0.909952458949
-7.7125	0.0185238924671	0.908563167014
-7.6375	0.0184113641483	0.907182314703
-7.5625	0.0189134135704	0.905763808685
-7.4875	0.018489268369	0.904377113558
-7.4125	0.0183248039032	0.903002753265
-7.3375	0.0184546442709	0.901618654945
-7.2625	0.0191038461097	0.900185866486
-7.1875	0.018004530996	0.898835526662
-7.1125	0.0186537328348	0.897436496699
-7.0375	0.0192509985265	0.89599267181
-6.9625	0.0183594280012	0.89461571471
-6.8875	0.0190951900852	0.893183575453
-6.8125	0.0185325484916	0.891793634316
-6.7375	0.0192769666001	0.890347861821
-6.6625	0.0186970129574	0.888945585849
-6.5875	0.0190519099626	0.887516692602
-6.5125	0.0204888100325	0.88598003185
-6.4375	0.0209129552339	0.884411560207
-6.3625	0.0208090829396	0.882850878987
-6.2875	0.0200992889292	0.881343432317
-6.2125	0.0219343661269	0.879698354858
-6.1375	0.0216573733423	0.878074051857
-6.0625	0.0215708130972	0.876456240875
-5.9875	0.022003614323	0.8748059698
-5.9125	0.0208004269151	0.873245937782
-5.8375	0.0200560088066	0.871741737121
-5.7625	0.0210341395771	0.870164176653
-5.6875	0.0202897214686	0.868642447543
-5.6125	0.0204022497873	0.867112278809
-5.5375	0.0211033877732	0.865529524726
-5.4625	0.0200992889292	0.864022078056
-5.3875	0.019744391924	0.862541248662
-5.3125	0.0203589696647	0.861014325937
-5.2375	0.0201771931499	0.859501036451
-5.1625	0.0202204732725	0.857984500955
-5.0875	0.0209735474055	0.8564114849
-5.0125	0.0209908594545	0.854837170441
-4.9375	0.0221421107153	0.853176512137
-4.8625	0.0220209263721	0.851524942659
-4.7875	0.0206792425719	0.849973999466
-4.7125	0.0208523630622	0.848410072237
-4.6375	0.0205753702777	0.846866919466
